groupid;url;name;review_id;sentence_id;text;label;
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;605;6;Iako je glupo, jer svugdje komentator moze obrisati napisano, ako tako odluci.;neutral;
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;605;7;P.;neutral;
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;605;8;P.;neutral;
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;605;9;S.;neutral;
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;605;10;Nisam sigurna sto ste zapravo htjeli reci govoreci o necijoj pameti, ali sigurno nisam dosla tamo da bih sama bilo sto odredjivala.;negative;
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;605;11;Medjutim, doticnog je stav da nema sto razgovarati, kao niti konstruktivno odgovoriti na postavljeno pitanje, dakle, takav je odnos potpuno nedopustiv.;negative;
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;605;12;Kao osobi koja postuje tudje granice, nije mi prihvatljivo ignoriranje, sto je upravo njegova karakteristika.;negative;
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;605;13;"Mozda je u svom podrucju  "" doma "",  ali opcenito govoreci, ponasanje govori o ignoranstvu, a u  koje se ubraja podosta toga.";negative;
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;605;14;Ova je bolnica nekada bila puno bolje mjesto, danas medjutim nisam vise u to sigurna.;negative;
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;605;15;Iako, naravno to najvise ovisi o lijecniku samom, a moje iskustvo u ovom slucaju je negativno, ne mislim nikoga uvjeravati u nista, ali kazem.;negative;
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;605;16;Zelim da i dalje imate dobra iskustva, ja tamo vise ne odlazim.;negative;
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;607;1;Kada bi svi bili kao on bilo bi to divno, Nemam rijeci kojom bi ga opisala,divan,ljubazan,strpljiv,detaljan.;positive;positive
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;607;2;vrhunski liječnik kojem pacijenti nisu broj,odnos njega i pacijenta je čovjek prema čovjeku.;positive;neutral
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;607;3;Svakome bi ga preporucila,dugo sam bila na ljecenju u bolnici i nema šanse pustiti doma pacijenta dokle nije 100 % siguran da se pacijent oporavio.;positive;negative
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;607;4;Stvarno mu od srca hvala na svemu i hvala Bogu što sam baš njegova pacijentica.;positive;positive
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;609;1;samo pohvale za ljubaznost, stručnost, doktor u kojeg se ima povjerenja, iznimno ugodan u komunikaciji s pacijentom :-);positive;positive
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;610;1;Boriti se s teškom kroničnom bolešću nikada nije lako.;positive;negative
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;610;2;"Od trenutka kad si siguran da si u stručnim, brižnim i odgovornim rukama shvaćaš da se unatoč bolesti život može kvalitetno živjeti ""punim plućima"".";positive;positive
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;610;3;Ruke koje opisujem pripadaju vrhunskom liječniku i iznimnom čovjeku doc. Marinku Marušiću, i medicinskom osoblju gastroenterologije na  Sv.Duhu.;positive;positive
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;612;1;moj najdraži liječnik, spasitelj i čuvar :) čovjek prije svega, ulijeva sigurnost i povjerenje, potiče hrabrost i entuzijazam, veliki stručnjak i zahvaljujem dragom Bogu što me je usmjerio k njemu!;positive;positive
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;612;2;Nikada mu neću moći dovoljno zahvaliti za sve učinjeno.;positive;mixed
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;612;3;Liječnik u svakom smislu.;positive;neutral
3;https://najdoktor.com/Marinko-Maru%C5%A1i%C4%87/d16585;Marinko Marušić;612;4;Svaka čast!;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;613;1;Imala sam operaciju štitnjače i zahvaljujući doc. dr. Krešimiru Gršiću cijelo iskustvo prošlo je uz nevjerojatnu stručnost, mir i ljudsku toplinu.;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;613;2;Od prvog pregleda pa sve do operacije i postoperativne brige, osjećala sam se potpuno sigurno i u najboljim rukama.;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;613;3;Doktor Gršić je izuzetno stručan, ali ono što ga posebno izdvaja je njegov ljudski pristup, strpljivo objašnjava, sluša, umiruje i daje osjećaj povjerenja kakav se rijetko susreće.;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;613;4;U najtežim trenucima znao mi je vratiti mir i sigurnost samo jednom rečenicom.;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;613;5;Operacija je prošla odlično i izvađena je samo polovica štitnjače, što dugujem upravo njegovoj procjeni, znanju i iskustvu.;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;613;6;Osjećam neizmjernu zahvalnost što sam imala priliku biti njegova pacijentica.;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;613;7;Preporučujem ga od srca svakome tko traži liječnika kojem možete vjerovati bez imalo zadrške jer kod doc. dr. Gršića niste samo pacijent, nego čovjek.;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;613;8;Hvala Vam na svemu, doktore.;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;613;9;Minea Pejić;neutral;neutral
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;614;1;Docent Gršić posjeduje sve vrline odličnog liječnika i kirurga: ogromno znanje, smirenost, vještinu, iskustvo, želju za usavršavanjem, a osim toga dostupan je pacijentu, ljubazan, iskren i strpljivo odgovara na sva pitanja.;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;614;2;Nakon složene operacije vrata nije bilo nikakvih komplikacija, a to je ono čega se svi najviše bojimo.;positive;mixed
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;614;3;Ne postoje riječi kojima bih mu mogla dovoljno izraziti zahvalnost.;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;615;1;Najkraće rečeno - Dr. Krešimir Gršić je NAJBOLJI primjer što liječnik mora biti - izvanredno stručan, posvećen i struci i pacijentu daje bolesniku nadu i vjeru u medicinu.;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;616;1;Sve pohvale za dr. Gršića – iznimno stručan i pedantan te uz to srdačan, smiren, pažljiv i dostupan za pacijenta.;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;616;2;Sveukupna usluga u poliklinici QMC je uistinu vrhunska, svo osoblje je na najvišoj mogućoj razini.;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;616;3;Šteta što se na portalu zasebno ne mogu ocijeniti i sestre jer i sestra Nikolina zaslužuje svoju vlastitu 5-icu za svu svoju toplinu i brigu za pacijenta.;positive;negative
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;617;1;Dr. Kreširmir Grsic,i njegovo osoblje u poliklinici QMC Zagreb vrlo ljubazni, sa znanjem i iskustvom.;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;617;2;Pacijent im je na prvom mjestu,to pokazuju od konzultacije do samog rješenja problema.;positive;neutral
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;618;1;Imala sam dvije operacije štitnjače kod dr. Gršića.;neutral;neutral
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;618;2;Druga je bila malo teža ali svejedno je operacija bila uspješna, bez ikakvih posljedica!;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;618;3;Glasnice i paratireoidne žlijezde su ostale sačuvane.;positive;neutral
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;618;4;Druga operacija je rađena preko istog reza/ožiljka, ali se on već nakon tjedan dana više skoro i ne vidi!;positive;negative
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;618;5;Jako mi je drago da sam baš došla kod njega!;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;618;6;Osim stručnosti i znanja, doktor je također jako ljubazan, pažljiv te ulijeva povjerenje!;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;618;7;Cijeli odjel kirurgije glave i vrata ima moje pohvale!;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;618;8;Od čistačica, medicinskih sestara, tehničara, osoblja u operacijskoj dvorani.;positive;neutral
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;618;9;baš svi su jako ljubazni i uvijek na raspolaganju!;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;618;10;Od mene preporuka 10000%!;positive;positive
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;618;11;#NAME?;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;619;1;Moja iskustva su podjednako pozitivna kao i ostalih pacijenata ovdje.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;619;2;Osvojio me svojom toplinom, srdačnošću, prekrasnom posvećenošću i osobnošću.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;619;3;Nikada nisam imala ni najmanju primjedbu.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;619;4;Smiren, ugodan, promišljen, educiran, pažljiv, siguran u svoj stav, vrlo pedantan.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;619;5;Ulijeva veliko povjerenje i daje sigurnost i podršku.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;620;1;Ukratko divan doktor a prije svega veliki čovjek.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;620;2;Prava je sreća kad se takav doktor brine za tvoje zdravlje.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;622;1;Doktor za preporučiti, izvrstan, ljubazan, stručan, odnos prema pacijentu super.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;622;2;Hvala mu na pomoći.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;623;1;Docent Gršić je operirao mog tatu.;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;623;2;Ostavlja dojam iznimno sposobne osobe, u razgovoru precizan i praktican, pokazuje potpuno razumijevanje i strpljenje kako za pacijenta tako i za rodbinu.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;623;3;"Ulijeva povjerenje; svaki korak u nasem slucaju je bio kompleksan a doktor je bio poduzetan.";positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;624;1;Sve pohvale i doktoru i osoblju Odjela.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;624;2;Uljudnost, strpljivost, profesionalnost.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;624;3;I priprema i operacija prošle bez stresa.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;624;4;Hvala Vam doktore;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;627;1;Izvanredan primarijus, topao ali profesionalan odnos prema pacijentima.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;627;2;Od prvog susreta u ambulanti ORL KBC Rebro ostavio je izvanredan utisak svojom neposrednošću, mirnoćom i sigurnošću.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;627;3;Osobito cijenim što si je dao truda objasniti što će se događati tijekom operativnog zahvata te postoperativnog postupka.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;627;4;Na odjelu uvijek iskazuje zainteresiranost i brigu za svakog pacijenta.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;628;1;U ova “čudna” vremena nemam riječi hvale za doktora i sve sestre na odjelu.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;628;2;Od početka me doktor svojim pristupom smirio, tako da je dolazak na odjel prošao  mirno i neopterećeno.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;628;3;Imala sam osjećaj da me sestre paze gotovo vojničkim pristupom, istovremeno i strogo i pažljivo.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;628;4;Operirala sam čitavu štitnjaču, a u bolnici sam bila samo dva dana (što me dodatno iznenadilo).;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;628;5;Dobar konačni nalaz štitnjače samo je upotpunio pozitivne emocije.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;628;6;Život zna nekada pozitivno iznenaditi.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;628;7;R.;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;629;1;Na odjelu za uho, grlo i nos je odlična ekipa, staložena i sjajna u svim situacijama i uvjetima.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;629;2;Sestre koje vodi sestra Stela rade profesionalno i uvijek su pri ruci.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;629;3;Sve pohvale.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;629;4;Erna.;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;630;1;Stručan i profesionalan.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;630;2;Odmjeren i smiren.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;630;3;Čini se da zna što i kako radi!;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;630;4;Bez ikakvih primjedbi.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;630;5;Bravo!;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;633;1;Kada mislite da čitav sistem ne valja ekipa ORL odjela na Rebru svakoga razuvjeri.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;633;2;Prijem u ambulanti, prvi pregled, dogovor za operaciju, poziv za bolnicu, operacija i sve nakon operacije protekli su u najboljem redu, kao da se radilo o privatnoj bolnici.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;633;3;Hvala dr. Gršiću na profesionalnom odrađenom poslu, zaista sam se osjećala da vodi brigu o meni 24 sata na dan.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;633;4;Lumika;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;634;1;Dr. Gršić je mojoj majci operirao štitnjaču, a tati prije 3 godine tumor na glasnicama.;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;634;2;Doktor je jednostavan, pristupačan, a opet profesionalan.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;634;3;Ulijeva povjerenje kod svakog postupka i pregleda.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;634;4;Zahvalana Mirjana L.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;634;5;Samobor;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;637;1;Za doktora Gjurića mogu reći samo najbolje!;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;637;2;Dovezli smo dijete u hitnu zbog jakog krvarenja (6 dana prije je operirao tonzile u jednoj drugoj bolnici) i zbog jakog krvarenja je izgubio i svijest.;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;637;3;U roku od 5 minuta od kad smo došli na hitni prijem na Rebru, dr. Gjurić ga je operirao, počistio ranu, zaustavio krvarenje, zašio sve.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;637;4;I prije a posebno nakon operacije, bio je izrazito ljubazan, suosjećajan, strpljiv i pun razumijevanja.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;637;5;U takvoj neopisivo stresnoj situaciji po nas roditelje (kad smo mislili da ćemo izgubiti dijete) takav pristup doktora nam je dao sigurnost i olakšanje i na tome, kao i na dobrom poslu koji je napravio uvijek ćemo mu biti zahvalni.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;640;1;Dr. Krešimir Gršić je liječnik kojeg bih svakom preporučila.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;640;2;Stručan, predan svakom pacijentu, izuzetno pozitivan, doktor koji ulijeva povjerenje.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;640;3;Meni osobno je operirao štitnjaču.;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;640;4;Operacija i oporavak prošli su u redu.;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;640;5;Rijetko sretnem liječnika koji s toliko truda prilazi pacijentu, a k tome je i vrhunski stručnjak.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;640;6;Jednostavno jedan veliki čovjek .;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;640;7;od srca hvala Dr. Gršić;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;641;1;Izuzetno ljubazan, susretljiv, uvijek spreman pomoći i što je najvažnije ulijeva povjerenje pacijenata.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;641;2;Željko Širanović;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;642;1;Stručan, ljubazab i pristupačan;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;644;1;Operiran sam prije tjedan dana, u vrlo kratkom vremenu dogovorena je operacija, operacija je protekla uredno bez ikakvih komplikacija zahvaljuci profesionalnosti doktotora Gršića i njegovog tima.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;644;2;Postoperativni oporavah je protekao mirno i uredno.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;644;3;Ljubaznost doktora i medicinskog osoblja na vrhuncu.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;644;4;Zahvaljujem se dr. Gršiću i svom osoblju bolnice Sestre Milosrdnice odjela za tumore.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;646;1;"""Napraviti ću sve što mogu i znam"".";positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;646;2;Njegove su riječi kojima ulijeva sigurnost.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;646;3;Jednostavan i profesionalan, dostupan svima.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;646;4;"Došla sam kod njega po preporuci dr. Strihića, dogovorili smo operaciju, unutar mjesec
dana ja sam bila zdrava.";positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;646;5;Sestre prekrasne, odjel kao da nije u Hrvatskoj.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;646;6;Ima nade za nas bolesne.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;646;7;Velika hvala svima.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;647;1;Da su svi lijecnici kao sto je ovaj izuzetan covjek , strucnjak,vrhunski kirurg pacijenti bi dolazili iz citave regije i sire.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;647;2;Svi pacijenti mu imaju jednaki tretman bili oni stari ,mladi,bogati,siromasni.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;647;3;Citav tim je izvrstan,osoblje,bolnica.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;647;4;Samo pohvale;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;648;1;Najteže je doći do njega.;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;648;2;Ambulanta utorkom mu je često prepuna.;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;648;3;Isplati se čekati ga.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;648;4;Tata je imao rak grla.;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;648;5;Planirana je operacija laserom koja je protekla bez problema.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;648;6;Tri dana iza operacije išao je doma.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;648;7;"Zahvalni i presretni 
Berislav i obitelj iz Poznanovca";positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;650;1;Profesionalan i stručan, dostupan uvijek.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;650;2;Nasmiješen i pun energije.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;650;3;Za svaku pohvalu.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;650;4;Moj izbor.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;650;5;Za preporučiti.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;650;6;Vinko;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;653;1;Po preporuci smo došli na operaciju štitnjače kod dr. Gršiča.;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;653;2;"Od samo početka, prvog pregleda, prijema na odjelu (iznimno ljubazne sestre), operacije
zločestog tumora.";positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;653;3;pa sve do otpusta kući sve je prošlo savršeno, profesionalno i ljubazno.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;653;4;Imala sam osjećaj da je doktor stalno uz mene, čak i neradne dane kada nije trebao biti u bolnici.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;653;5;Za svaku preporuku.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;653;6;Mirela, Zagreb;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;655;1;Kada bi svi drugi doktori sa svojim radom, zalaganjem, znanjem i ljubaznošću, bili samo djelomično na razini doktora Gršića, zdravstvo bi procvjetalo.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;655;2;Hvala doktore Vama i Vašem pratećem osoblju za sve što činite za moju mamu i za cijelu obitelj u teškim trenucima.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;655;3;Vesna, Zagreb.;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;657;1;Izvrstan doktor.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;657;2;U ambulanti nam je jednostavnim riječima objasnio što nas čeka.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;657;3;Nakon što smo primljeni u bolnicu oduševile su nas sestre i ostali doktori na odjelu, uvijek spremni na dodatni razgovor i objašnjenje.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;657;4;Operacija je protekla bez problema.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;657;5;Čitava ekipa je super.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;658;1;Hvala za sve učinjeno za moga oca.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;658;2;Kada su svi digli ruke od njega, on je napravio operaciju.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;658;3;Sve je prošlo dobro  i više od očekivanja.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;658;4;Jednostavan, stvarno direktan, ne bježi od odgovornosti.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;658;5;"Nema uljepšavanja
i bajki.";positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;658;6;Marija, Sisak.;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;659;1;Da to je jedini problem ljubaznog,mladog doktora, što izgleda ima više neuspješnih nego uspjelih zahvata.;negative;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;659;2;A sfušati područje glave i vrata nije baš bezazleno.;negative;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;661;1;Odličan, uspješan mladi doktor.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;661;2;Operirao je člana moje obitelji, bio je jako jednostavan, sve detalje operacije je objasnio i nekoliko puta, jako smo zadovoljni doktorom.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;661;3;Sve pohvale njemu i medicinskom osoblju Kirurgije glave i vrata, na žalost ne i ostalim doktorima s odjela.;mixed;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;661;4;Imala sam dojam da uopće nisu upućeni u stanje pacijenata koje oni nisu operirali, bez obzira što cijela ekipa obavlja jutarnju vizitu.;negative;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;661;5;Dr. Gršić čista 5 :-);positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;662;1;Osmijeh ne znači uvijek dobrotu , ljubaznost i stručnost;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;663;1;Ako je on vama svima izvrstan,zato što se stalno smješka onda baš niste objektivni.;negative;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;663;2;Da pristup mu je direktan,nadam se i onda kad mu operacija ne uspije.;neutral;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;664;1;Doktor Gršić je doktor kakvog samo možete poželjeti.;positive;
3;https://najdoktor.com/kresimir-grsic/d9999;Krešimir Gršić;664;2;Ljubazan,neposredan, ulijeva povjerenje, pun je strpljenja ,vrlo objektivan i realan,zaista uz njega osjećate da ste u pravim rukama.;positive;
